1641916903887,87,-180,200,OK,Thread Group 1-5,text,true,,71609,421,5,5,http://34.77.53.147:3000/_assets/fonts/Roboto-Italic.woff2,45,0,0
1641916903812,165,-189,200,OK,Thread Group 1-3,text,true,,1222,380,5,5,http://34.77.53.147:3000/login,165,0,0
1641916903931,160,-195,200,OK,Thread Group 1-1,text,true,,1746,380,5,5,http://34.77.53.147:3000/,159,0,0
1641916903941,336,-189,200,OK,Thread Group 1-4,text,true,,1222,380,5,5,http://34.77.53.147:3000/login,299,0,0
1641916904092,373,-199,200,OK,Thread Group 1-1,text,true,,1330,1522,5,5,http://34.77.53.147:3000/graphql,373,0,0
1641916903316,1145,,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,4346,2870,5,5,null,1144,4,0
1641916903975,522,-181,200,OK,Thread Group 1-5,text,true,,66253,419,5,5,http://34.77.53.147:3000/_assets/fonts/Roboto-Bold.woff2,481,0,0
1641916904278,239,-190,200,OK,Thread Group 1-4,text,true,,1026,753,5,5,http://34.77.53.147:3000/graphql,239,0,0
1641916902721,1782,,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread Group 1-4,,true,,596746,4327,5,5,null,1227,15,42
1641916904465,55,-200,200,OK,Thread Group 1-1,text,true,,630,1771,5,5,http://34.77.53.147:3000/graphql,55,0,0
1641916903978,544,-190,200,OK,Thread Group 1-3,text,true,,1026,753,5,5,http://34.77.53.147:3000/graphql,544,0,0
1641916902520,1987,,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread Group 1-3,,true,,596746,4327,5,5,null,1628,16,46
1641916903929,597,-194,200,OK,Thread Group 1-2,text,true,,1268,968,5,5,http://34.77.53.147:3000/graphql,597,0,0
1641916904498,85,-182,200,OK,Thread Group 1-5,text,true,,67005,421,5,5,http://34.77.53.147:3000/_assets/fonts/Roboto-Medium.woff2,43,0,0
1641916904521,702,-201,200,OK,Thread Group 1-1,text,true,,696,1522,5,5,http://34.77.53.147:3000/graphql,665,0,0
1641916904585,889,-188,200,OK,Thread Group 1-5,text,true,,696,676,5,5,http://34.77.53.147:3000/graphql,850,0,0
1641916904519,963,-194,200,OK,Thread Group 1-4,text,true,,1271,968,5,5,http://34.77.53.147:3000/graphql,963,0,0
1641916905224,298,-202,200,OK,Thread Group 1-1,text,true,,2234,756,5,5,http://34.77.53.147:3000/,180,0,0
1641916905224,181,-202-0,302,Found,Thread Group 1-1,text,true,,488,381,5,5,http://34.77.53.147:3000/logout,180,0,0
1641916905409,113,-202-1,200,OK,Thread Group 1-1,text,true,,1746,375,5,5,http://34.77.53.147:3000/,113,0,0
1641916904524,1008,-194,200,OK,Thread Group 1-3,text,true,,1271,968,5,5,http://34.77.53.147:3000/graphql,1008,0,0
1641916904528,1006,-195,200,OK,Thread Group 1-2,text,true,,1746,380,5,5,http://34.77.53.147:3000/,1006,0,0
1641916905475,97,-189,200,OK,Thread Group 1-5,text,true,,1222,380,5,5,http://34.77.53.147:3000/login,97,0,0
1641916905483,178,-195,200,OK,Thread Group 1-4,text,true,,1746,380,5,5,http://34.77.53.147:3000/,178,0,0
1641916905535,127,-199,200,OK,Thread Group 1-2,text,true,,696,1522,5,5,http://34.77.53.147:3000/graphql,127,0,0
1641916903929,1730,,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-2,,true,,3710,2870,5,5,null,1730,4,0
1641916905574,97,-190,200,OK,Thread Group 1-5,text,true,,1026,753,5,5,http://34.77.53.147:3000/graphql,96,0,0
1641916902920,2736,,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread Group 1-5,,true,,596112,4327,5,5,null,2285,15,40
1641916905523,157,-203,200,OK,Thread Group 1-1,text,true,,1746,375,5,5,http://34.77.53.147:3000/,157,0,0
1641916905535,171,-195,200,OK,Thread Group 1-3,text,true,,1746,380,5,5,http://34.77.53.147:3000/,171,0,0
1641916905664,45,-200,200,OK,Thread Group 1-2,text,true,,1231,1771,5,5,http://34.77.53.147:3000/graphql,45,0,0
1641916905662,87,-199,200,OK,Thread Group 1-4,text,true,,696,1522,5,5,http://34.77.53.147:3000/graphql,87,0,0
1641916904518,1228,,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-4,,true,,3713,2870,5,5,null,1228,3,0
1641916905750,400,-200,200,OK,Thread Group 1-4,text,true,,699,1771,5,5,http://34.77.53.147:3000/graphql,400,0,0
1641916905682,501,-207,200,OK,Thread Group 1-1,text,true,,696,676,5,5,http://34.77.53.147:3000/graphql,501,0,0
1641916904465,1713,,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-1,,true,,6002,5100,5,5,null,1558,6,0
1641916905708,485,-199,200,OK,Thread Group 1-3,text,true,,696,1522,5,5,http://34.77.53.147:3000/graphql,485,0,0
1641916904523,1664,,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-3,,true,,3713,2870,5,5,null,1664,7,0
1641916905709,525,-201,200,OK,Thread Group 1-2,text,true,,696,1522,5,5,http://34.77.53.147:3000/graphql,525,0,0
1641916905673,570,-194,200,OK,Thread Group 1-5,text,true,,1270,968,5,5,http://34.77.53.147:3000/graphql,569,0,0
1641916906194,62,-200,200,OK,Thread Group 1-3,text,true,,699,1771,5,5,http://34.77.53.147:3000/graphql,62,0,0
1641916906152,128,-201,200,OK,Thread Group 1-4,text,true,,696,1522,5,5,http://34.77.53.147:3000/graphql,127,0,0
1641916906244,106,-195,200,OK,Thread Group 1-5,text,true,,1746,380,5,5,http://34.77.53.147:3000/,105,0,0
