1641915169479,1106,,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-2,,true,,600142,5090,5,5,null,761,15,43
1641915170493,163,-21,200,OK,Thread Group 1-4,text,true,,320418,408,5,5,http://34.77.53.147:3000/_assets/fonts/materialdesignicons-webfont.woff2,40,0,0
1641915170546,771,-20,200,OK,Thread Group 1-5,text,true,,66137,396,5,5,http://34.77.53.147:3000/_assets/fonts/Roboto-Regular.woff2,667,0,0
1641915170550,767,-27,200,OK,Thread Group 1-3,text,true,,444,676,5,5,http://34.77.53.147:3000/graphql,767,0,0
1641915170657,763,-27,200,OK,Thread Group 1-4,text,true,,444,676,5,5,http://34.77.53.147:3000/graphql,763,0,0
1641915171318,185,-23,200,OK,Thread Group 1-5,text,true,,66253,393,5,5,http://34.77.53.147:3000/_assets/fonts/Roboto-Bold.woff2,144,0,0
1641915170532,988,-40,200,OK,Thread Group 1-1,text,true,,1268,968,5,5,http://34.77.53.147:3000/graphql,988,0,0
1641915170601,937,-40,200,OK,Thread Group 1-2,text,true,,1268,968,5,5,http://34.77.53.147:3000/graphql,936,0,0
1641915171319,222,-31,200,OK,Thread Group 1-3,text,true,,1222,380,5,5,http://34.77.53.147:3000/login,221,0,0
1641915171422,137,-31,200,OK,Thread Group 1-4,text,true,,1222,380,5,5,http://34.77.53.147:3000/login,137,0,0
1641915171560,94,-35,200,OK,Thread Group 1-4,text,true,,1026,753,5,5,http://34.77.53.147:3000/graphql,94,0,0
1641915169876,1764,,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-4,,true,,600142,5090,5,5,null,1403,15,41
1641915171542,113,-35,200,OK,Thread Group 1-3,text,true,,1026,753,5,5,http://34.77.53.147:3000/graphql,113,0,0
1641915169676,1964,,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-3,,true,,600142,5090,5,5,null,1546,16,41
1641915171505,168,-21,200,OK,Thread Group 1-5,text,true,,320418,408,5,5,http://34.77.53.147:3000/_assets/fonts/materialdesignicons-webfont.woff2,41,0,0
1641915171521,153,-41,200,OK,Thread Group 1-1,text,true,,1746,380,5,5,http://34.77.53.147:3000/,152,0,0
1641915171539,165,-41,200,OK,Thread Group 1-2,text,true,,1746,380,5,5,http://34.77.53.147:3000/,165,0,0
1641915171674,752,-27,200,OK,Thread Group 1-5,text,true,,444,676,5,5,http://34.77.53.147:3000/graphql,752,0,0
1641915171675,901,-45,200,OK,Thread Group 1-1,text,true,,1277,1522,5,5,http://34.77.53.147:3000/graphql,901,0,0
1641915170532,2042,,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,4291,2870,5,5,null,2041,3,0
1641915171705,878,-45,200,OK,Thread Group 1-2,text,true,,1277,1522,5,5,http://34.77.53.147:3000/graphql,878,0,0
1641915170600,1980,,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-2,,true,,4291,2870,5,5,null,1979,4,0
1641915171656,962,-40,200,OK,Thread Group 1-4,text,true,,1269,968,5,5,http://34.77.53.147:3000/graphql,962,0,0
1641915171657,968,-40,200,OK,Thread Group 1-3,text,true,,1269,968,5,5,http://34.77.53.147:3000/graphql,968,0,0
1641915172578,63,-46,200,OK,Thread Group 1-1,text,true,,1380,1570,5,5,http://34.77.53.147:3000/graphql,63,0,0
1641915172577,63,,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,1380,1570,5,5,null,63,2,0
1641915172585,59,-46,200,OK,Thread Group 1-2,text,true,,1380,1570,5,5,http://34.77.53.147:3000/graphql,59,0,0
1641915172584,59,,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,1380,1570,5,5,null,59,2,0
1641915172427,234,-31,200,OK,Thread Group 1-5,text,true,,1222,380,5,5,http://34.77.53.147:3000/login,233,0,0
1641915172619,150,-41,200,OK,Thread Group 1-4,text,true,,1746,380,5,5,http://34.77.53.147:3000/,150,0,0
1641915172662,128,-35,200,OK,Thread Group 1-5,text,true,,1026,753,5,5,http://34.77.53.147:3000/graphql,127,0,0
1641915170074,2701,,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-5,,true,,600142,5090,5,5,null,2247,15,41
1641915172770,56,-45,200,OK,Thread Group 1-4,text,true,,1277,1522,5,5,http://34.77.53.147:3000/graphql,56,0,0
1641915171655,1168,,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-4,,true,,4292,2870,5,5,null,1168,4,0
1641915172642,189,-47,200,OK,Thread Group 1-1,text,true,,1230,385,5,5,http://34.77.53.147:3000/e/en/Test1,189,0,0
1641915172645,187,-47,200,OK,Thread Group 1-2,text,true,,1230,385,5,5,http://34.77.53.147:3000/e/en/Test1,187,0,0
1641915172625,207,-41,200,OK,Thread Group 1-3,text,true,,1746,380,5,5,http://34.77.53.147:3000/,206,0,0
1641915172828,630,-46,200,OK,Thread Group 1-4,text,true,,1380,1570,5,5,http://34.77.53.147:3000/graphql,630,0,0
1641915172827,630,,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,1380,1570,5,5,null,630,2,0
1641915172833,633,-45,200,OK,Thread Group 1-3,text,true,,1277,1522,5,5,http://34.77.53.147:3000/graphql,633,0,0
1641915171656,1809,,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-3,,true,,4292,2870,5,5,null,1807,2,0
1641915172833,666,-50,200,OK,Thread Group 1-2,text,true,,3695,1514,5,5,http://34.77.53.147:3000/graphql,632,0,0
